round,layer_index,avg_diffs,std_dev,shape
12,16,2342948.09375,2136373.514047028,"(32,)"
12,17,6713504.78125,9786361.797475182,"(32,)"
12,18,184922.90087131076,211991.7487996361,"(4608, 200)"
12,19,157287.505,171945.86166500192,"(200,)"
12,20,224648.475,409591.983705717,"(200, 2)"
12,21,85624.0,0.0,"(2,)"
13,0,213642.7625,194813.71915550146,"(5, 5, 1, 32)"
13,1,177735.40625,182047.30949121772,"(32,)"
13,2,197448.21875,173426.93019427056,"(32,)"
13,3,272058.03125,234725.5112483095,"(32,)"
13,4,532173.4375,601767.4496063625,"(32,)"
13,5,89688.40625,71696.00672887027,"(32,)"
13,6,213063.236484375,194759.34461429037,"(5, 5, 32, 16)"
13,7,301326.25,218577.841573517,"(16,)"
13,8,150162.1875,95162.06266563028,"(16,)"
13,9,354019.6875,252368.12290846053,"(16,)"
13,10,3095296.375,1691879.1211760992,"(16,)"
13,11,3759546.1875,3605420.8639806397,"(16,)"
13,12,198467.730859375,161583.96045226278,"(5, 5, 16, 32)"
13,13,261751.5625,253835.2102225893,"(32,)"
13,14,188139.25,135989.28775941324,"(32,)"
13,15,273987.28125,175656.55434455656,"(32,)"
13,16,1730646.28125,1254885.4479893332,"(32,)"
13,17,2761396.21875,2257728.5858155745,"(32,)"
13,18,158080.6225173611,183593.11820790078,"(4608, 200)"
13,19,139398.975,161521.3077789874,"(200,)"
13,20,153246.4125,212702.1305075653,"(200, 2)"
13,21,21290.5,0.5,"(2,)"
14,0,174294.31,170462.36341372074,"(5, 5, 1, 32)"
14,1,147065.6875,121987.42237712396,"(32,)"
14,2,124239.4375,130006.39181712795,"(32,)"
14,3,169358.34375,108434.47825864975,"(32,)"
14,4,354455.1875,399250.40866654395,"(32,)"
14,5,52348.15625,58674.87601558555,"(32,)"
14,6,172713.201875,147271.65356771828,"(5, 5, 32, 16)"
14,7,178085.875,133857.45840112673,"(16,)"
14,8,162440.9375,89719.4699782806,"(16,)"
14,9,557355.875,290077.16444139375,"(16,)"
14,10,2756423.5625,2224050.5763561777,"(16,)"
14,11,4827808.5,3287697.0773901334,"(16,)"
14,12,160538.756328125,124507.46153252818,"(5, 5, 16, 32)"
14,13,296102.28125,188918.2898661539,"(32,)"
14,14,128601.84375,93691.78877478717,"(32,)"
14,15,206815.96875,138513.91088228385,"(32,)"
14,16,2487180.03125,1465579.9896203526,"(32,)"
14,17,3801072.65625,2785600.249799141,"(32,)"
14,18,135653.22292534722,158670.03174182822,"(4608, 200)"
14,19,118142.4,154083.00209536415,"(200,)"
14,20,97144.57,147012.4730730359,"(200, 2)"
14,21,5011.0,0.0,"(2,)"
15,0,85043.87,83600.79278802086,"(5, 5, 1, 32)"
15,1,61855.53125,65020.422966069076,"(32,)"
15,2,57993.71875,54222.12998988188,"(32,)"
15,3,71033.0,55600.80727775002,"(32,)"
15,4,205147.0625,237195.21494566684,"(32,)"
15,5,33067.96875,48401.121365163366,"(32,)"
15,6,123044.54359375,94969.62094940696,"(5, 5, 32, 16)"
15,7,78486.5625,54572.24398786524,"(16,)"
15,8,52793.3125,35935.25057780791,"(16,)"
15,9,57773.25,39321.709012802334,"(16,)"
15,10,2753050.25,1235881.093419109,"(16,)"
15,11,4904459.4375,2397353.897022662,"(16,)"
15,12,119103.116171875,85450.2300754858,"(5, 5, 16, 32)"
15,13,108050.0,94017.37395423252,"(32,)"
15,14,48846.03125,35476.63947628458,"(32,)"
15,15,58032.78125,50022.8836825797,"(32,)"
15,16,2466880.5625,1454256.6459229037,"(32,)"
15,17,4694062.09375,3503444.1083316803,"(32,)"
15,18,82976.59374240451,91016.0165761207,"(4608, 200)"
15,19,56085.45,72670.54170891737,"(200,)"
15,20,45454.7575,88689.68164253209,"(200, 2)"
15,21,57283.5,0.5,"(2,)"
16,0,72407.74125,70592.37892831845,"(5, 5, 1, 32)"
16,1,23946.5625,21572.776658235114,"(32,)"
16,2,37541.5625,34145.7751503915,"(32,)"
16,3,40852.03125,29278.09622875561,"(32,)"
16,4,129039.90625,167823.35688517842,"(32,)"
16,5,32025.59375,37489.085478192326,"(32,)"
16,6,114450.69625,89060.75573314537,"(5, 5, 32, 16)"
16,7,63054.875,49075.29001808726,"(16,)"
16,8,57011.75,42745.67726609908,"(16,)"
16,9,38734.0,27188.443096286333,"(16,)"
16,10,2200654.375,1133252.8048689575,"(16,)"
16,11,4411018.9375,2392577.0191856017,"(16,)"
16,12,111896.2321875,78452.40882293801,"(5, 5, 16, 32)"
16,13,61247.375,45074.77800260779,"(32,)"
16,14,50287.90625,33917.11613197621,"(32,)"
16,15,30327.40625,20346.65093273856,"(32,)"
16,16,2229836.4375,1222811.6146852388,"(32,)"
16,17,4624958.0625,3824366.741388148,"(32,)"
16,18,65746.40604926215,75771.36085592017,"(4608, 200)"
16,19,38948.405,50545.93069863265,"(200,)"
16,20,36207.1975,94574.22091954283,"(200, 2)"
16,21,25829.5,0.5,"(2,)"
1,0,559110.95625,325232.05394955975,"(5, 5, 1, 32)"
1,1,587734.15625,344865.94742106943,"(32,)"
1,2,720723.25,408882.0773571978,"(32,)"
1,3,731663.46875,450442.753698929,"(32,)"
1,4,1689753.40625,1882465.5150158438,"(32,)"
1,5,45189745.3125,136921.23469750717,"(32,)"
1,6,616142.99375,408823.09800637636,"(5, 5, 32, 16)"
1,7,603382.875,507224.96331668197,"(16,)"
1,8,624552.4375,493648.7467933258,"(16,)"
1,9,763468.3125,608962.1389401724,"(16,)"
1,10,25759739.375,9881851.22679254,"(16,)"
1,11,22404797.125,10023131.721149856,"(16,)"
1,12,535746.05109375,382649.9440010846,"(5, 5, 16, 32)"
1,13,752854.8125,479193.2873131309,"(32,)"
1,14,1136523.3125,651685.0133945289,"(32,)"
1,15,277789.78125,220436.38018339532,"(32,)"
1,16,19435923.8125,5293267.575461738,"(32,)"
1,17,25766461.125,8485344.447827563,"(32,)"
1,18,710930.9807606337,594584.3911479098,"(4608, 200)"
1,19,603376.1,389388.751671835,"(200,)"
1,20,647252.1075,418682.0411199303,"(200, 2)"
1,21,738643.5,0.5,"(2,)"
2,0,157250.33,158779.25739217672,"(5, 5, 1, 32)"
2,1,181624.8125,194974.53324672263,"(32,)"
2,2,193530.4375,201058.8500462827,"(32,)"
2,3,291193.6875,161416.88650924922,"(32,)"
2,4,946599.5,923048.6421448425,"(32,)"
2,5,23479715.625,7240649.232204723,"(32,)"
2,6,239262.913515625,287549.7499127884,"(5, 5, 32, 16)"
2,7,224168.25,143741.56874557026,"(16,)"
2,8,185620.4375,114692.45331045585,"(16,)"
2,9,173475.375,139067.2140054383,"(16,)"
2,10,12968355.5625,8049643.951957882,"(16,)"
2,11,19490013.8125,11625836.8774499,"(16,)"
2,12,200033.2290625,157197.2290058879,"(5, 5, 16, 32)"
2,13,190608.21875,128314.20841842068,"(32,)"
2,14,284212.71875,182165.4509277271,"(32,)"
2,15,166740.375,101889.67509755037,"(32,)"
2,16,10920908.5,7100843.865552988,"(32,)"
2,17,17730767.96875,9299454.542800503,"(32,)"
2,18,400312.9615266927,345313.2053812599,"(4608, 200)"
2,19,141079.89,167011.0981202384,"(200,)"
2,20,156428.3825,195496.9385481041,"(200, 2)"
2,21,108707.5,0.5,"(2,)"
3,0,120549.9525,130092.48468792402,"(5, 5, 1, 32)"
3,1,92192.9375,103828.59674932332,"(32,)"
3,2,77487.75,80346.6014328702,"(32,)"
3,3,112113.125,95248.01066451138,"(32,)"
3,4,493499.34375,446245.0328965585,"(32,)"
3,5,12540877.46875,7294083.31986386,"(32,)"
3,6,215206.18640625,266398.66822649457,"(5, 5, 32, 16)"
3,7,124088.25,87096.20605507166,"(16,)"
3,8,168921.5,92313.70193124095,"(16,)"
3,9,95717.25,65251.90545541563,"(16,)"
3,10,4017818.25,3221173.164850085,"(16,)"
3,11,13109984.875,6968561.519879954,"(16,)"
3,12,116969.538828125,104361.62808567856,"(5, 5, 16, 32)"
3,13,117865.96875,70786.09541405553,"(32,)"
3,14,143415.6875,110266.76326483127,"(32,)"
3,15,131331.75,84551.88834711204,"(32,)"
3,16,5198651.8125,3883040.582371367,"(32,)"
3,17,10412427.875,6081429.092824562,"(32,)"
3,18,312985.66140082467,273794.9076939794,"(4608, 200)"
3,19,81958.025,133555.17298728783,"(200,)"
3,20,102737.875,219852.44344669988,"(200, 2)"
3,21,244531.0,0.0,"(2,)"
4,0,160547.20625,158606.39251885063,"(5, 5, 1, 32)"
4,1,149281.09375,143315.17099066993,"(32,)"
4,2,165028.09375,210449.50211041712,"(32,)"
4,3,108018.9375,78541.36439320426,"(32,)"
4,4,269386.25,257195.36704043194,"(32,)"
4,5,6584750.4375,3981964.158758282,"(32,)"
4,6,248295.1484375,270251.17969105754,"(5, 5, 32, 16)"
4,7,135626.0625,94336.06164430754,"(16,)"
4,8,143710.6875,126356.31584467729,"(16,)"
4,9,92321.0625,59648.52590746559,"(16,)"
4,10,3137907.0,3127149.560568278,"(16,)"
4,11,11526696.0,7610408.393257199,"(16,)"
4,12,150986.234921875,131864.210643907,"(5, 5, 16, 32)"
4,13,171146.46875,101091.24345949318,"(32,)"
4,14,197055.4375,136552.11650134207,"(32,)"
4,15,182532.25,115738.08387124569,"(32,)"
4,16,2808597.53125,2209238.4971151394,"(32,)"
4,17,7594369.25,4805604.802641664,"(32,)"
4,18,267203.90864474827,244556.5372002361,"(4608, 200)"
4,19,105871.43,152977.94445456867,"(200,)"
4,20,129333.8875,283660.38483027526,"(200, 2)"
4,21,82600.0,0.0,"(2,)"
5,0,175898.505,156314.786488075,"(5, 5, 1, 32)"
5,1,107891.46875,100224.10430847722,"(32,)"
5,2,122287.375,88658.98297470695,"(32,)"
5,3,164378.28125,114541.0523101964,"(32,)"
5,4,210152.59375,228702.77045734756,"(32,)"
5,5,3861308.40625,2173051.547730674,"(32,)"
5,6,217727.96,232507.56701581436,"(5, 5, 32, 16)"
5,7,157322.3125,87284.88414003792,"(16,)"
5,8,273087.25,151330.6843453683,"(16,)"
5,9,89512.9375,77304.68996644767,"(16,)"
5,10,3071534.8125,3252019.457639268,"(16,)"
5,11,7189609.75,7001869.661523177,"(16,)"
5,12,156255.060625,138050.93671560285,"(5, 5, 16, 32)"
5,13,117718.21875,93668.8762649227,"(32,)"
5,14,155364.4375,118209.33881517607,"(32,)"
5,15,178534.46875,146882.85661263033,"(32,)"
5,16,2049270.96875,1988456.4527253055,"(32,)"
5,17,5295788.5625,3280093.4268390504,"(32,)"
5,18,231388.96771701387,218168.14558855837,"(4608, 200)"
5,19,99716.555,142789.03021309787,"(200,)"
5,20,173667.9725,411285.9686918358,"(200, 2)"
5,21,74344.0,0.0,"(2,)"
6,0,150508.24625,125263.56918955172,"(5, 5, 1, 32)"
6,1,223380.0,200669.80550443433,"(32,)"
6,2,135557.15625,121575.8597222094,"(32,)"
6,3,129755.125,95818.56939933081,"(32,)"
6,4,365557.53125,406955.3669342917,"(32,)"
6,5,2156481.1875,1306234.0206081336,"(32,)"
6,6,228828.277578125,220819.74096449098,"(5, 5, 32, 16)"
6,7,143964.875,101724.61198738668,"(16,)"
6,8,198577.625,137095.0124516183,"(16,)"
6,9,205530.9375,168371.27729792157,"(16,)"
6,10,3633115.125,2540673.2745906124,"(16,)"
6,11,8484725.8125,7267482.688260128,"(16,)"
6,12,162007.255703125,138360.5516780744,"(5, 5, 16, 32)"
6,13,189071.8125,157525.39673740658,"(32,)"
6,14,175135.65625,130555.60942961465,"(32,)"
6,15,117247.03125,82456.27543184796,"(32,)"
6,16,2113998.8125,2333109.146132131,"(32,)"
6,17,4179152.53125,3084558.148424908,"(32,)"
6,18,225073.63516493054,214620.102039979,"(4608, 200)"
6,19,114618.08,158938.36247175696,"(200,)"
6,20,132155.2475,217956.5971622934,"(200, 2)"
6,21,51935.0,0.0,"(2,)"
7,0,259669.7725,249750.50876041423,"(5, 5, 1, 32)"
7,1,402412.4375,317680.2602006986,"(32,)"
7,2,337844.5625,304222.4531360581,"(32,)"
7,3,406974.6875,328899.0336424916,"(32,)"
7,4,302928.0,363487.9505166746,"(32,)"
7,5,1210622.34375,862021.6343134032,"(32,)"
7,6,389716.249609375,347739.31200816197,"(5, 5, 32, 16)"
7,7,470885.4375,385979.08142119064,"(16,)"
7,8,546449.4375,393030.45970620535,"(16,)"
7,9,462040.3125,410357.86879346526,"(16,)"
7,10,4980421.4375,4272862.598612375,"(16,)"
7,11,9693780.25,10801186.749512501,"(16,)"
7,12,335790.4115625,283007.41919980315,"(5, 5, 16, 32)"
7,13,518440.40625,289175.1034050195,"(32,)"
7,14,393548.90625,260605.53166607948,"(32,)"
7,15,282630.03125,254787.48161194118,"(32,)"
7,16,2405007.90625,1832065.659837028,"(32,)"
7,17,5063637.9375,4068449.587963922,"(32,)"
7,18,315496.1383083767,340137.73702622467,"(4608, 200)"
7,19,276650.785,277829.7176252367,"(200,)"
7,20,323090.2025,448162.8321301662,"(200, 2)"
7,21,62562.0,0.0,"(2,)"
8,0,362325.8225,398006.3951170333,"(5, 5, 1, 32)"
8,1,244975.5625,334238.9905947668,"(32,)"
8,2,271050.3125,265120.11266740464,"(32,)"
8,3,340363.71875,248016.63428894168,"(32,)"
8,4,527413.0625,608001.366789065,"(32,)"
8,5,741678.875,559032.4678109464,"(32,)"
8,6,277236.351953125,292036.3848978881,"(5, 5, 32, 16)"
8,7,314180.0625,345281.39065016026,"(16,)"
8,8,246260.6875,191728.03620842687,"(16,)"
8,9,239027.0625,176546.46307540004,"(16,)"
8,10,4301074.8125,3362157.4886680692,"(16,)"
8,11,6420481.0625,5563642.744990568,"(16,)"
8,12,220988.58671875,188774.58482685644,"(5, 5, 16, 32)"
8,13,251060.6875,213334.7985111134,"(32,)"
8,14,238143.3125,256045.39689482283,"(32,)"
8,15,346932.15625,241308.9609261472,"(32,)"
8,16,2586660.53125,2030235.0526898662,"(32,)"
8,17,4476372.09375,3485624.863681415,"(32,)"
8,18,231917.80343532987,247894.5468404121,"(4608, 200)"
8,19,167789.92,231274.43540459374,"(200,)"
8,20,163753.11,317158.0584044774,"(200, 2)"
8,21,96702.0,0.0,"(2,)"
9,0,381829.37875,378925.5540574135,"(5, 5, 1, 32)"
9,1,528824.96875,444923.28069711104,"(32,)"
9,2,442342.28125,442819.2903786511,"(32,)"
9,3,406285.03125,278182.7866656972,"(32,)"
9,4,483551.9375,526880.252876836,"(32,)"
9,5,398803.40625,297880.831530083,"(32,)"
9,6,426348.672734375,401903.1936072866,"(5, 5, 32, 16)"
9,7,516374.875,432924.32297355315,"(16,)"
9,8,538056.0,444191.7565700089,"(16,)"
9,9,438731.875,316592.40607006726,"(16,)"
9,10,3601502.5,3317479.3930921596,"(16,)"
9,11,5807478.875,5447492.878631783,"(16,)"
9,12,402086.030703125,319899.19192007714,"(5, 5, 16, 32)"
9,13,401412.0625,356872.61384735885,"(32,)"
9,14,523086.59375,392773.3746953244,"(32,)"
9,15,541539.53125,423893.63819071586,"(32,)"
9,16,2227960.75,1654353.650486875,"(32,)"
9,17,4639951.0625,3330923.9070529095,"(32,)"
9,18,370690.75602430553,379410.10239230574,"(4608, 200)"
9,19,332713.545,375033.36182232905,"(200,)"
9,20,291684.2425,411837.856768272,"(200, 2)"
9,21,219695.0,0.0,"(2,)"
10,0,382691.8375,468542.6685334177,"(5, 5, 1, 32)"
10,1,322171.625,408564.00697807973,"(32,)"
10,2,314457.34375,260162.0152533092,"(32,)"
10,3,354023.28125,240137.64029669453,"(32,)"
10,4,464386.625,633432.7562686582,"(32,)"
10,5,252153.71875,168729.59210102164,"(32,)"
10,6,286289.7496875,267628.4651537711,"(5, 5, 32, 16)"
10,7,412582.9375,349256.79013540107,"(16,)"
10,8,269599.3125,211099.05308963335,"(16,)"
10,9,480803.9375,326352.3542270817,"(16,)"
10,10,4416420.875,3255317.9472372755,"(16,)"
10,11,6885856.0625,5751455.146431308,"(16,)"
10,12,255556.290625,210792.13893188062,"(5, 5, 16, 32)"
10,13,444974.6875,325077.02977404423,"(32,)"
10,14,314948.5625,193783.12685479378,"(32,)"
10,15,269556.75,197963.28601315196,"(32,)"
10,16,4451087.8125,4477666.800196479,"(32,)"
10,17,6913032.96875,9489948.672462707,"(32,)"
10,18,223094.13627604165,229259.9742303274,"(4608, 200)"
10,19,203457.73,200496.31139840727,"(200,)"
10,20,269022.7125,418091.04991917714,"(200, 2)"
10,21,168101.0,0.0,"(2,)"
11,0,230789.78,240794.29325469714,"(5, 5, 1, 32)"
11,1,242178.09375,210666.58515358448,"(32,)"
11,2,230899.21875,189558.0489569314,"(32,)"
11,3,235822.28125,208993.4885117887,"(32,)"
11,4,433545.21875,694934.289423096,"(32,)"
11,5,147481.40625,106441.82848974933,"(32,)"
11,6,215551.5403125,202668.67450333948,"(5, 5, 32, 16)"
11,7,177676.3125,111766.3885760824,"(16,)"
11,8,238399.9375,147453.18019521856,"(16,)"
11,9,222787.25,138879.27613331118,"(16,)"
11,10,3504812.6875,3072285.2147385688,"(16,)"
11,11,4891389.3125,5075853.264779969,"(16,)"
11,12,181623.725390625,148639.068952026,"(5, 5, 16, 32)"
11,13,235631.6875,186600.169512992,"(32,)"
11,14,205487.46875,170849.0244448268,"(32,)"
11,15,199244.71875,143836.7828928058,"(32,)"
11,16,1920809.0625,1595126.5920122324,"(32,)"
11,17,3442463.0,3260919.782826216,"(32,)"
11,18,181444.9603483073,207853.3125588858,"(4608, 200)"
11,19,106478.125,127165.09099048912,"(200,)"
11,20,160237.3225,250754.952663409,"(200, 2)"
11,21,87100.0,0.0,"(2,)"
12,0,119591.64125,104915.83139874578,"(5, 5, 1, 32)"
12,1,107609.90625,116213.78029825017,"(32,)"
12,2,77736.0625,64710.79576949347,"(32,)"
12,3,65336.15625,48491.75215958726,"(32,)"
12,4,383620.40625,579072.0977422014,"(32,)"
12,5,83104.9375,65792.01936924868,"(32,)"
12,6,154631.717734375,133519.1490706334,"(5, 5, 32, 16)"
12,7,107302.3125,83680.4081324586,"(16,)"
12,8,89980.4375,70529.20639969724,"(16,)"
12,9,124553.6875,85374.2069302248,"(16,)"
12,10,2327157.625,1790029.0571981603,"(16,)"
12,11,3265385.8125,2909679.408950607,"(16,)"
12,12,136414.532109375,104802.90863760012,"(5, 5, 16, 32)"
12,13,123424.125,103130.33917564887,"(32,)"
12,14,148173.59375,95487.10926476521,"(32,)"
12,15,133245.15625,59394.84507782924,"(32,)"
12,16,2344898.75,1678352.7000229645,"(32,)"
12,17,3994821.78125,3104047.6946791965,"(32,)"
12,18,118499.23572808159,130018.50629496235,"(4608, 200)"
12,19,69806.7,104684.20991138062,"(200,)"
12,20,109536.96,201518.39183245384,"(200, 2)"
12,21,70481.0,0.0,"(2,)"
13,0,121898.97,102256.07719405532,"(5, 5, 1, 32)"
13,1,88801.96875,93541.62809094822,"(32,)"
13,2,54822.09375,58757.500977725904,"(32,)"
13,3,95492.15625,70996.37465661071,"(32,)"
13,4,196383.53125,264406.77698233555,"(32,)"
13,5,56082.25,45928.22733828838,"(32,)"
13,6,172626.14515625,153988.2356731017,"(5, 5, 32, 16)"
13,7,113122.125,109794.73052694458,"(16,)"
13,8,83832.375,90418.55739412333,"(16,)"
13,9,230505.625,143578.17962737018,"(16,)"
13,10,2159525.4375,1339732.2690025128,"(16,)"
13,11,2959849.9375,1765704.3804912344,"(16,)"
13,12,163875.181015625,130419.54892058444,"(5, 5, 16, 32)"
13,13,199498.34375,125296.88637282886,"(32,)"
13,14,101999.09375,86162.52196371379,"(32,)"
13,15,139012.40625,92001.7491497646,"(32,)"
13,16,2099128.875,1160963.8893284092,"(32,)"
13,17,3123058.0625,2083686.2182799373,"(32,)"
13,18,156341.24669921875,196249.61495714137,"(4608, 200)"
13,19,101822.0,127860.23120423332,"(200,)"
13,20,112880.89,195139.26486110606,"(200, 2)"
13,21,80266.0,0.0,"(2,)"
14,0,311051.27125,393488.4024653556,"(5, 5, 1, 32)"
14,1,443947.8125,673219.2803113279,"(32,)"
14,2,209114.5625,186505.1025602144,"(32,)"
14,3,177984.375,103573.65151540413,"(32,)"
14,4,458442.5,682083.1879622987,"(32,)"
14,5,43501.6875,36019.22511957807,"(32,)"
14,6,243172.419296875,224040.32368951407,"(5, 5, 32, 16)"
14,7,294759.25,164789.06428162186,"(16,)"
14,8,169791.0625,102320.33146476117,"(16,)"
14,9,258663.75,179622.3243278449,"(16,)"
14,10,2320474.0625,1470978.6072698962,"(16,)"
14,11,2879205.0625,2837402.7194851204,"(16,)"
14,12,257487.79546875,206682.60082297056,"(5, 5, 16, 32)"
14,13,373536.28125,236291.6855448783,"(32,)"
14,14,260275.625,218238.92722523605,"(32,)"
14,15,275163.0,209017.5751547283,"(32,)"
14,16,2504797.1875,1248111.1459623056,"(32,)"
14,17,3321526.3125,2010211.1798167722,"(32,)"
14,18,234010.59980251736,289265.9009030728,"(4608, 200)"
14,19,186628.76,195002.53900270734,"(200,)"
14,20,187528.0325,263217.64709016273,"(200, 2)"
14,21,30870.0,0.0,"(2,)"
15,0,520022.70375,548225.5578833073,"(5, 5, 1, 32)"
15,1,620737.40625,424799.26416167873,"(32,)"
15,2,562177.78125,603776.9607914382,"(32,)"
15,3,535312.53125,439189.3825551644,"(32,)"
15,4,622244.5625,793249.5287601791,"(32,)"
15,5,35055.84375,32323.063953148623,"(32,)"
15,6,578857.475703125,585216.6413106198,"(5, 5, 32, 16)"
15,7,705062.4375,531461.6011640645,"(16,)"
15,8,757371.25,476217.45175031386,"(16,)"
15,9,874314.6875,362247.82955935685,"(16,)"
15,10,4847285.4375,4333474.691658342,"(16,)"
15,11,6339835.0625,5606348.541996747,"(16,)"
15,12,613803.2028125,471436.45288054436,"(5, 5, 16, 32)"
15,13,747588.46875,597915.754863247,"(32,)"
15,14,854461.03125,681373.1924069531,"(32,)"
15,15,605653.0,411157.50921240635,"(32,)"
15,16,3939800.8125,3390832.308647405,"(32,)"
15,17,4918029.34375,3587126.139789854,"(32,)"
15,18,440938.84825195314,494656.5761907437,"(4608, 200)"
15,19,384001.47,369035.7120219249,"(200,)"
15,20,452378.9725,579538.3441760577,"(200, 2)"
15,21,174839.0,0.0,"(2,)"
16,0,238034.43625,219301.71839872445,"(5, 5, 1, 32)"
16,1,195727.0625,230774.08195123123,"(32,)"
16,2,135856.84375,145461.61360907846,"(32,)"
16,3,124129.71875,105648.94322656356,"(32,)"
16,4,459966.5625,512051.2049449338,"(32,)"
16,5,44440.53125,31116.317183457355,"(32,)"
16,6,180190.348125,162983.75857593017,"(5, 5, 32, 16)"
16,7,178729.75,106482.57259318305,"(16,)"
16,8,260103.75,135665.36709054562,"(16,)"
16,9,184703.25,120604.81018055415,"(16,)"
16,10,2763723.5,1953240.676423703,"(16,)"
16,11,5534582.5,3653695.3304093378,"(16,)"
16,12,181731.0525,143249.26594381532,"(5, 5, 16, 32)"
16,13,257926.8125,184687.67459457694,"(32,)"
16,14,220403.1875,125697.09619245325,"(32,)"
16,15,184709.0625,151009.8350414505,"(32,)"
16,16,4986039.0,4290599.191030694,"(32,)"
16,17,9424696.0625,9160279.609517595,"(32,)"
16,18,152529.00054253472,165284.79783002296,"(4608, 200)"
16,19,142167.89,181721.12749063576,"(200,)"
16,20,156232.3025,207824.09894786263,"(200, 2)"
16,21,260478.0,0.0,"(2,)"
1,0,690846.335,423836.070833489,"(5, 5, 1, 32)"
1,1,483213.125,294811.7590297822,"(32,)"
1,2,617221.78125,308596.4118847964,"(32,)"
1,3,887167.90625,427761.2440432863,"(32,)"
1,4,1678499.84375,2296356.796993148,"(32,)"
1,5,45167308.875,212029.62102421414,"(32,)"
1,6,767590.11328125,708592.8583115933,"(5, 5, 32, 16)"
1,7,744202.3125,583679.1982655925,"(16,)"
1,8,519640.375,381069.95754599886,"(16,)"
1,9,901304.5,507727.64344134345,"(16,)"
1,10,24482720.9375,9278170.909754138,"(16,)"
1,11,23096068.9375,10866249.420325968,"(16,)"
1,12,520450.076796875,335089.2847458907,"(5, 5, 16, 32)"
1,13,803200.28125,497127.6794103826,"(32,)"
1,14,917539.9375,339094.43542599026,"(32,)"
1,15,381294.25,303715.15611208393,"(32,)"
1,16,20884899.5625,8329426.595471285,"(32,)"
1,17,24718971.6875,11850150.92985614,"(32,)"
1,18,643108.4629611545,500906.8013517759,"(4608, 200)"
1,19,581381.025,301626.9222914367,"(200,)"
1,20,598635.2425,349129.11292707844,"(200, 2)"
1,21,581350.0,0.0,"(2,)"
2,0,451961.0575,427901.65918387036,"(5, 5, 1, 32)"
2,1,502704.875,489057.1030388316,"(32,)"
2,2,531532.125,480932.26197022473,"(32,)"
2,3,654019.5,388062.0555942052,"(32,)"
2,4,1255617.34375,1436686.4080467336,"(32,)"
2,5,24502127.5,6653115.204303784,"(32,)"
2,6,595312.375859375,542437.2452326696,"(5, 5, 32, 16)"
2,7,579832.75,434236.1111654148,"(16,)"
2,8,469879.8125,318059.8859281886,"(16,)"
2,9,533041.625,471744.6688899721,"(16,)"
2,10,22783923.25,9716231.888859214,"(16,)"
2,11,27151825.3125,24795907.032205697,"(16,)"
2,12,441810.87515625,278559.03755584435,"(5, 5, 16, 32)"
2,13,599158.25,390716.017010037,"(32,)"
2,14,541994.59375,312137.35656546894,"(32,)"
2,15,853000.90625,185263.79540643515,"(32,)"
2,16,8572780.375,7080701.213872539,"(32,)"
2,17,19563734.5,12853826.710172921,"(32,)"
2,18,395003.96334635414,353072.1969468123,"(4608, 200)"
2,19,274096.735,241901.6091356665,"(200,)"
2,20,352062.4025,347504.27563956747,"(200, 2)"
2,21,244327.0,0.0,"(2,)"
3,0,149191.95,247404.38386560068,"(5, 5, 1, 32)"
3,1,129648.6875,150359.49467826216,"(32,)"
3,2,120496.71875,132630.03065794395,"(32,)"
3,3,275446.5,224731.53892380683,"(32,)"
3,4,734431.75,742524.855349385,"(32,)"
3,5,14512819.6875,4714907.400163758,"(32,)"
3,6,244215.0303125,293574.9579412096,"(5, 5, 32, 16)"
3,7,199104.375,149942.65089146374,"(16,)"
3,8,161212.75,118915.20151062479,"(16,)"
3,9,278637.25,188189.8790173438,"(16,)"
3,10,7136711.9375,5773799.833909353,"(16,)"
3,11,11892245.6875,7216129.71298435,"(16,)"
3,12,136567.91953125,125119.30052431306,"(5, 5, 16, 32)"
3,13,232077.28125,198734.4006461945,"(32,)"
3,14,139271.375,139294.12141888606,"(32,)"
3,15,70376.0,49180.3056237962,"(32,)"
3,16,3564230.59375,2629584.0266851364,"(32,)"
3,17,12274003.40625,5664103.490301256,"(32,)"
3,18,258861.12926215277,243154.91402344347,"(4608, 200)"
3,19,112917.46,131909.82526471786,"(200,)"
3,20,131274.4225,202243.59020633757,"(200, 2)"
3,21,6091.5,0.5,"(2,)"
1,0,552636.99,483109.91371958755,"(5, 5, 1, 32)"
1,1,726495.5625,395707.49306273705,"(32,)"
1,2,680049.6875,446908.64221668936,"(32,)"
1,3,523860.8125,295530.954700015,"(32,)"
1,4,1552722.125,2092836.2114205472,"(32,)"
1,5,45188330.9375,176063.51091472956,"(32,)"
1,6,593882.87453125,467192.9603481867,"(5, 5, 32, 16)"
1,7,530649.6875,425893.5099186648,"(16,)"
1,8,433849.125,294854.15138757054,"(16,)"
1,9,704164.8125,414749.67558459565,"(16,)"
1,10,17482765.4375,7561334.802243789,"(16,)"
1,11,28808948.75,11823870.59327444,"(16,)"
1,12,501035.781015625,325362.83820478205,"(5, 5, 16, 32)"
1,13,611670.375,459947.1002327842,"(32,)"
1,14,911042.4375,611760.9892508541,"(32,)"
1,15,405455.4375,298144.5746697332,"(32,)"
1,16,21387267.4375,7712972.081943104,"(32,)"
1,17,23945343.03125,10648508.086476685,"(32,)"
1,18,700451.6677332899,577421.8390377873,"(4608, 200)"
1,19,552226.38,322138.37124250754,"(200,)"
1,20,628223.0625,338513.54528372805,"(200, 2)"
